
20120403,0714,+1000,Setup.coffee,running,160,160ms
20120403,0714,+1000,Setup.coffee,failed,138,138ms
20120403,0715,+1000,Setup.coffee,running,0,in 57s
20120403,0715,+1000,Setup.coffee,failed,32,
20120403,0720,+1000,Setup.coffee,running,159,159ms
20120403,0720,+1000,Setup.coffee,succeeded,0,in 2s
20120403,0720,+1000,SettingTheDriver.coffee,running,10,
20120403,0720,+1000,SettingTheDriver.coffee,failed,111,111ms
20120403,0721,+1000,Setup.coffee,running,1,in 1m 23s
20120403,0721,+1000,Setup.coffee,failed,254,254ms
20120403,0802,+1000,Setup.coffee,running,40,in 40m 37s
20120403,0802,+1000,Setup.coffee,failed,47,
20120403,0845,+1000,Setup.coffee,running,42,in 42m 56s
20120403,0845,+1000,Setup.coffee,failed,121,121ms
20120403,0845,+1000,Setup.coffee,running,0,in 14s
20120403,0845,+1000,Setup.coffee,failed,36,
20120403,0849,+1000,Setup.coffee,running,154,154ms
20120403,0849,+1000,Setup.coffee,failed,224,224ms
20120403,0850,+1000,Setup.coffee,running,151,151ms
20120403,0850,+1000,Setup.coffee,failed,228,228ms
20120403,0852,+1000,Setup.coffee,running,2,in 2m 13s
20120403,0852,+1000,Setup.coffee,failed,578,578ms
20120403,0854,+1000,Setup.coffee,running,1,in 1m 21s
20120403,0854,+1000,Setup.coffee,succeeded,316,316ms
20120403,0854,+1000,SettingTheDriver.coffee,running,6,
20120403,0854,+1000,SettingTheDriver.coffee,failed,23,
20120403,0936,+1000,Setup.coffee,running,42,in 42m 49s
20120403,0936,+1000,Setup.coffee,succeeded,38,
20120403,0936,+1000,DriverCapabilities.coffee,running,2,
20120403,0936,+1000,DriverCapabilities.coffee,failed,78,
20120403,0939,+1000,Setup.coffee,running,2,in 2m 44s
20120403,0939,+1000,Setup.coffee,succeeded,32,
20120403,0939,+1000,DriverCapabilities.coffee,running,1,
20120403,0939,+1000,DriverCapabilities.coffee,failed,42,
20120403,0941,+1000,Setup.coffee,running,2,in 2m 7s
20120403,0941,+1000,Setup.coffee,failed,110,110ms
20120403,0942,+1000,Setup.coffee,running,0,in 19s
20120403,0942,+1000,Setup.coffee,failed,12,
20120403,0942,+1000,Setup.coffee,running,0,in 11s
20120403,0942,+1000,Setup.coffee,failed,12,
20120403,0942,+1000,Setup.coffee,running,0,in 21s
20120403,0942,+1000,Setup.coffee,succeeded,198,198ms
20120403,0942,+1000,DriverCapabilities.coffee,running,3,
20120403,0942,+1000,DriverCapabilities.coffee,failed,84,
20120403,1324,+1000,Setup.coffee,running,175,175ms
20120403,1324,+1000,Setup.coffee,succeeded,184,184ms
20120403,1324,+1000,SettingTheDriver.coffee,running,3,
20120403,1324,+1000,Setup.coffee,running,0,in 19s
20120403,1324,+1000,Setup.coffee,succeeded,53,
20120403,1324,+1000,SettingTheDriver.coffee,running,2,
20120403,1328,+1000,Setup.coffee,running,3,in 3m 38s
20120403,1328,+1000,Setup.coffee,succeeded,51,
20120403,1328,+1000,SettingTheDriver.coffee,running,2,
20120403,1328,+1000,Setup.coffee,running,0,in 17s
20120403,1328,+1000,Setup.coffee,succeeded,31,
20120403,1328,+1000,SettingTheDriver.coffee,running,1,
20120403,1337,+1000,Setup.coffee,running,155,155ms
20120403,1337,+1000,Setup.coffee,succeeded,195,195ms
20120403,1337,+1000,SettingTheDriver.coffee,running,5,
20120403,1337,+1000,SettingTheDriver.coffee,failed,60,
20120403,1341,+1000,Setup.coffee,running,170,170ms
20120403,1341,+1000,Setup.coffee,succeeded,250,250ms
20120403,1341,+1000,SettingTheDriver.coffee,running,4,
20120403,1346,+1000,Setup.coffee,running,167,167ms
20120403,1346,+1000,Setup.coffee,succeeded,190,190ms
20120403,1346,+1000,SettingTheDriver.coffee,running,4,
20120403,1346,+1000,SettingTheDriver.coffee,failed,53,
20120403,1349,+1000,Setup.coffee,running,168,168ms
20120403,1349,+1000,Setup.coffee,succeeded,155,155ms
20120403,1349,+1000,SettingTheDriver.coffee,running,4,
20120403,1349,+1000,SettingTheDriver.coffee,failed,80,
20120403,1349,+1000,Setup.coffee,running,0,in 16s
20120403,1349,+1000,Setup.coffee,succeeded,50,
20120403,1349,+1000,SettingTheDriver.coffee,running,1,
20120403,1351,+1000,Setup.coffee,running,176,176ms
20120403,1351,+1000,Setup.coffee,succeeded,170,170ms
20120403,1351,+1000,SettingTheDriver.coffee,running,3,
20120403,1351,+1000,SettingTheDriver.coffee,failed,311,311ms
20120403,1501,+1000,Setup.coffee,running,154,154ms
20120403,1504,+1000,Setup.coffee,running,164,164ms
20120403,1504,+1000,Setup.coffee,succeeded,203,203ms
20120403,1504,+1000,SettingTheDriver.coffee,running,4,
20120403,1504,+1000,SettingTheDriver.coffee,failed,322,322ms
20120403,1506,+1000,Setup.coffee,running,198,198ms
20120403,1506,+1000,Setup.coffee,succeeded,184,184ms
20120403,1506,+1000,SettingTheDriver.coffee,running,3,
20120403,1506,+1000,SettingTheDriver.coffee,failed,62,
20120403,1507,+1000,Setup.coffee,running,154,154ms
20120403,1507,+1000,Setup.coffee,succeeded,184,184ms
20120403,1507,+1000,SettingTheDriver.coffee,running,4,
20120403,1514,+1000,Setup.coffee,running,154,154ms
20120403,1514,+1000,Setup.coffee,succeeded,235,235ms
20120403,1514,+1000,SettingTheDriver.coffee,running,4,
20120403,1520,+1000,Setup.coffee,running,149,149ms
20120403,1520,+1000,Setup.coffee,succeeded,172,172ms
20120403,1520,+1000,SettingTheDriver.coffee,running,4,
20120403,1520,+1000,SettingTheDriver.coffee,failed,289,289ms
20120403,1526,+1000,Setup.coffee,running,156,156ms
20120403,1526,+1000,Setup.coffee,succeeded,152,152ms
20120403,1526,+1000,SettingTheDriver.coffee,running,3,
20120403,1526,+1000,SettingTheDriver.coffee,succeeded,0,in 2s
20120403,1531,+1000,Setup.coffee,running,151,151ms
20120403,1531,+1000,Setup.coffee,succeeded,176,176ms
20120403,1531,+1000,SettingTheDriver.coffee,running,3,
20120403,1531,+1000,SettingTheDriver.coffee,succeeded,0,in 1s
20120403,1532,+1000,Setup.coffee,running,0,in 26s
20120403,1532,+1000,Setup.coffee,succeeded,40,
20120403,1532,+1000,DriverCapabilities.coffee,running,2,
20120403,1532,+1000,DriverCapabilities.coffee,succeeded,15,
20120403,1532,+1000,Setup.coffee,running,0,in 11s
20120403,1532,+1000,Setup.coffee,succeeded,36,
20120403,1532,+1000,OpeningAWebPage.coffee,running,1,
20120403,1532,+1000,OpeningAWebPage.coffee,failed,0,in 1s
20120403,1534,+1000,Setup.coffee,running,2,in 2m 4s
20120403,1534,+1000,Setup.coffee,succeeded,422,422ms
20120403,1534,+1000,OpeningAWebPage.coffee,running,2,
20120403,1611,+1000,Setup.coffee,running,152,152ms
20120403,1611,+1000,Setup.coffee,succeeded,223,223ms
20120403,1611,+1000,OpeningAWebPage.coffee,running,4,
20120403,1611,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120403,1612,+1000,Setup.coffee,running,164,164ms
20120403,1612,+1000,Setup.coffee,succeeded,188,188ms
20120403,1612,+1000,OpeningAWebPage.coffee,running,3,
20120403,1612,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120403,1616,+1000,Setup.coffee,running,154,154ms
20120403,1616,+1000,Setup.coffee,succeeded,189,189ms
20120403,1616,+1000,OpeningAWebPage.coffee,running,4,
20120403,1616,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120403,1618,+1000,Setup.coffee,running,173,173ms
20120403,1618,+1000,Setup.coffee,succeeded,175,175ms
20120403,1618,+1000,OpeningAWebPage.coffee,running,3,
20120403,1618,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120403,1620,+1000,Setup.coffee,running,158,158ms
20120403,1620,+1000,Setup.coffee,succeeded,180,180ms
20120403,1620,+1000,OpeningAWebPage.coffee,running,4,
20120403,1620,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120403,1620,+1000,Setup.coffee,running,161,161ms
20120403,1620,+1000,Setup.coffee,succeeded,189,189ms
20120403,1620,+1000,OpeningAWebPage.coffee,running,4,
20120403,1620,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120403,1623,+1000,Setup.coffee,running,153,153ms
20120403,1623,+1000,Setup.coffee,succeeded,213,213ms
20120403,1623,+1000,OpeningAWebPage.coffee,running,5,
20120403,1623,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120403,1631,+1000,Setup.coffee,running,8,in 8m 9s
20120403,1631,+1000,Setup.coffee,succeeded,37,
20120403,1631,+1000,OpeningAWebPage.coffee,running,1,
20120403,1631,+1000,OpeningAWebPage.coffee,failed,663,663ms
20120403,1631,+1000,Setup.coffee,running,166,166ms
20120403,1631,+1000,Setup.coffee,succeeded,154,154ms
20120403,1631,+1000,OpeningAWebPage.coffee,running,3,
20120403,1632,+1000,OpeningAWebPage.coffee,failed,0,in 32s
20120403,1632,+1000,Setup.coffee,running,0,in 43s
20120403,1632,+1000,Setup.coffee,succeeded,36,
20120403,1632,+1000,OpeningAWebPage.coffee,running,1,
20120403,1633,+1000,Setup.coffee,running,151,151ms
20120403,1633,+1000,Setup.coffee,succeeded,191,191ms
20120403,1633,+1000,OpeningAWebPage.coffee,running,4,
20120403,1633,+1000,OpeningAWebPage.coffee,succeeded,0,in 2s
20120403,1634,+1000,Setup.coffee,running,169,169ms
20120403,1634,+1000,Setup.coffee,succeeded,175,175ms
20120403,1634,+1000,CheckingPageContents.coffee,running,3,
20120403,1634,+1000,CheckingPageContents.coffee,failed,342,342ms
20120403,1655,+1000,Setup.coffee,running,20,in 20m 44s
20120403,1655,+1000,Setup.coffee,succeeded,117,117ms
20120403,1655,+1000,CheckingPageContents.coffee,running,1,
20120403,1655,+1000,CheckingPageContents.coffee,failed,0,in 2s
20120404,0726,+1000,Setup.coffee,running,167,167ms
20120404,0726,+1000,Setup.coffee,succeeded,0,in 1s
20120404,0726,+1000,OpeningAWebPage.coffee,running,9,
20120404,0726,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120404,0728,+1000,Setup.coffee,running,216,216ms
20120404,0728,+1000,Setup.coffee,succeeded,203,203ms
20120404,0728,+1000,OpeningAWebPage.coffee,running,3,
20120404,0728,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120404,0734,+1000,Setup.coffee,running,149,149ms
20120404,0734,+1000,Setup.coffee,succeeded,192,192ms
20120404,0734,+1000,OpeningAWebPage.coffee,running,3,
20120404,0734,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120404,0736,+1000,Setup.coffee,running,172,172ms
20120404,0736,+1000,Setup.coffee,succeeded,190,190ms
20120404,0736,+1000,OpeningAWebPage.coffee,running,3,
20120404,0736,+1000,OpeningAWebPage.coffee,failed,0,in 2s
20120404,0739,+1000,Setup.coffee,running,165,165ms
20120404,0739,+1000,Setup.coffee,succeeded,242,242ms
20120404,0739,+1000,OpeningAWebPage.coffee,running,3,
20120404,0739,+1000,OpeningAWebPage.coffee,succeeded,0,in 2s
20120404,0740,+1000,Setup.coffee,running,0,in 4s
20120404,0740,+1000,Setup.coffee,succeeded,45,
20120404,0740,+1000,CheckingPageContents.coffee,running,1,
20120404,0740,+1000,CheckingPageContents.coffee,failed,527,527ms
20120404,0821,+1000,Setup.coffee,running,157,157ms
20120404,0821,+1000,Setup.coffee,succeeded,186,186ms
20120404,0821,+1000,CheckingPageContents.coffee,running,3,
20120404,0821,+1000,CheckingPageContents.coffee,failed,0,in 2s
20120404,0828,+1000,Setup.coffee,running,190,190ms
20120404,0828,+1000,Setup.coffee,succeeded,199,199ms
20120404,0828,+1000,CheckingPageContents.coffee,running,4,
20120404,0828,+1000,CheckingPageContents.coffee,failed,0,in 3s
20120404,0829,+1000,Setup.coffee,running,0,in 59s
20120404,0829,+1000,Setup.coffee,succeeded,38,
20120404,0829,+1000,CheckingPageContents.coffee,running,1,
20120404,0906,+1000,Setup.coffee,running,178,178ms
20120404,0906,+1000,Setup.coffee,succeeded,216,216ms
20120404,0906,+1000,CheckingPageContents.coffee,running,4,
20120404,0906,+1000,CheckingPageContents.coffee,failed,0,in 3s
20120404,0908,+1000,Setup.coffee,running,180,180ms
20120404,0908,+1000,Setup.coffee,succeeded,167,167ms
20120404,0908,+1000,CheckingPageContents.coffee,running,4,
20120404,0909,+1000,CheckingPageContents.coffee,succeeded,0,in 2s
20120404,0936,+1000,Setup.coffee,running,27,in 27m 32s
20120404,0936,+1000,Setup.coffee,succeeded,43,
20120404,0936,+1000,MouseNavigation.coffee,running,6,
20120404,0936,+1000,MouseNavigation.coffee,failed,112,112ms
20120404,0937,+1000,Setup.coffee,running,0,in 27s
20120404,0937,+1000,Setup.coffee,succeeded,43,
20120404,0937,+1000,MouseNavigation.coffee,running,1,
20120404,0937,+1000,MouseNavigation.coffee,failed,20,
20120404,0937,+1000,Setup.coffee,running,0,in 46s
20120404,0937,+1000,Setup.coffee,succeeded,839,839ms
20120404,0937,+1000,MouseNavigation.coffee,running,2,
20120404,0937,+1000,MouseNavigation.coffee,failed,20,
20120404,0938,+1000,Setup.coffee,running,0,in 25s
20120404,0938,+1000,Setup.coffee,succeeded,285,285ms
20120404,0938,+1000,MouseNavigation.coffee,running,1,
20120404,0938,+1000,MouseNavigation.coffee,failed,163,163ms
20120404,0938,+1000,Setup.coffee,running,0,in 20s
20120404,0938,+1000,Setup.coffee,succeeded,30,
20120404,0938,+1000,MouseNavigation.coffee,running,1,
