
20120508,1818,+1000,Setup.coffee,running,21,
20120508,1818,+1000,Setup.coffee,succeeded,192,192ms
20120508,1818,+1000,UserDefinitionPage.coffee,running,4,
20120508,1818,+1000,UserDefinitionPage.coffee,succeeded,81,
20120508,1818,+1000,Setup.coffee,running,0,in 15s
20120508,1818,+1000,Setup.coffee,succeeded,23,
20120508,1818,+1000,UserDefinitionPage.coffee,running,1,
20120508,1818,+1000,UserDefinitionPage.coffee,failed,94,
